what movie theatre is showing titanic: the legend goes on	O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	SearchScreeningEvent
i want to hear the sound track to mary macgregor new songs on iheart	O O O O O B-music_item I-music_item O B-artist I-artist O O O B-service	PlayMusic
what s the weather forecast for here on jul  23	O O O O O O B-current_location O B-timeRange I-timeRange	GetWeather
use itunes to play music	O B-service O O O	PlayMusic
i want to hear some the roches	O O O O O B-album I-album	PlayMusic
give me the weather forecast for here	O O O O O O B-current_location	GetWeather
book a reservation for one at a highly rated restaurant in datil	O O O O B-party_size_number O O B-sort I-sort B-restaurant_type O B-city	BookRestaurant
is it rainy at the edward l  ryerson conservation area	O O B-condition_description O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
give me the movie schedule	O O O B-object_type I-object_type	SearchScreeningEvent
how to get saga stronda style	O O O B-object_type B-object_name I-object_name	SearchCreativeWork
play breathtaking music	O B-playlist O	PlayMusic
give me the movie times	O O O B-object_type I-object_type	SearchScreeningEvent
please book me a table for 6 people at top of the mark in raleigh hills  kentucky	O O O O O O B-party_size_number O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-city I-city B-state	BookRestaurant
what s the weather in dazey	O O O O O B-city	GetWeather
can i see movie schedules for movies this evening in the neighbourhood	O O O B-object_type I-object_type O B-movie_type O B-timeRange B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
include in my dreams in the this is new edition playlist	O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O	AddToPlaylist
add bilal to winter	O B-artist O B-playlist	AddToPlaylist
what is the temperate in beltsville	O O O O O B-city	GetWeather
what time is i know that you know that i know lpaying	O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O	SearchScreeningEvent
add afdlin shauki to la mejor música dance 2017	O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist I-playlist	AddToPlaylist
i d like to see apartment hunting	O O O O O B-object_name I-object_name	SearchCreativeWork
i m wondering what movies will be laying around here	O O O O B-movie_type O O O B-spatial_relation I-spatial_relation	SearchScreeningEvent
look for hail satanas we are the black legions	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
help me search ufc on fox show	O O O B-object_name I-object_name I-object_name B-object_type	SearchCreativeWork
search for the show the caretaker	O O O B-object_type B-object_name I-object_name	SearchCreativeWork
ad sabah to my evening groove playlist	O B-artist O B-playlist_owner B-playlist I-playlist O	AddToPlaylist
book a reservation for a pub with ma po tofu in moldova	O O O O O B-restaurant_type O B-served_dish I-served_dish I-served_dish O B-country	BookRestaurant
what is the weather forecast for midnight in dc	O O O O O O B-timeRange O B-state	GetWeather
i need to book a restaurant at supper time in il	O O O O O B-restaurant_type O B-timeRange O O B-state	BookRestaurant
she me movie schedules for the movies close by at sunset	O O B-object_type I-object_type O O B-movie_type B-spatial_relation I-spatial_relation O B-timeRange	SearchScreeningEvent
what films are on the movie schedule around here	O B-movie_type O O O B-object_type I-object_type B-spatial_relation I-spatial_relation	SearchScreeningEvent
find a movie called october road	O O B-object_type O B-object_name I-object_name	SearchCreativeWork
i need a restaurant in indonesia for 7	O O O B-restaurant_type O B-country O B-party_size_number	BookRestaurant
find nearby movies	O B-spatial_relation B-movie_type	SearchScreeningEvent
is it going to rain in kansas by march 4	O O O O B-condition_description O B-state O B-timeRange I-timeRange	GetWeather
play some symphony music from david lindley	O O B-music_item O O B-artist I-artist	PlayMusic
weather in selinsgrove	O O B-city	GetWeather
add new wave blues to my push button funk playlist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
edit aux cord privileges playlist by putting this tune on it	O B-playlist I-playlist I-playlist O O O O B-music_item O O	AddToPlaylist
i want to book a top-rated restaurant close by in la for me  rebecca and loraine on 2/6/2020	O O O O O B-sort B-restaurant_type B-spatial_relation O O B-state O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-timeRange	BookRestaurant
add armistead burwell smith iv to blues masters	O B-artist I-artist I-artist I-artist O B-playlist I-playlist	AddToPlaylist
play party ben on slacker	O B-artist I-artist O B-service	PlayMusic
look for the novel behind closed doors	O O O B-object_type B-object_name I-object_name I-object_name	SearchCreativeWork
i need to find a restaurant in pw	O O O O O B-restaurant_type O B-state	BookRestaurant
let me hear the live from the ghetto album by beau jocque	O O O O B-album I-album I-album I-album B-music_item O B-artist I-artist	PlayMusic
play music from 1954	O O O B-year	PlayMusic
find a photograph called sleeping with the enemy	O O B-object_type O B-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
weather for ringold	O O B-city	GetWeather
find mary kom starting in one hour	O B-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange	SearchScreeningEvent
what are the movie schedules for any animated movies playing in the neighbourhood	O O O B-object_type I-object_type O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
book a reservation for my great grandfather and i at a macaroni pub in ct	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-served_dish B-restaurant_type O B-state	BookRestaurant
please make a reservation at ten at a bakery which serves burrito	O O O O O B-party_size_number O O B-restaurant_type O O B-served_dish	BookRestaurant
play me the trailer for gainesville daily register	O O O B-object_type O B-object_name I-object_name I-object_name	SearchCreativeWork
show movie schedule in the neighbourhood films at five hours from now	O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation B-movie_type O B-timeRange I-timeRange I-timeRange I-timeRange	SearchScreeningEvent
show me the album three songs about lenin	O O O B-object_type B-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
play junun by noam kaniel	O B-album O B-artist I-artist	PlayMusic
book a table in fort loudon at a restaurant for 5	O O O O B-city I-city O O B-restaurant_type O B-party_size_number	BookRestaurant
show movie times	O B-object_type I-object_type	SearchScreeningEvent
what s the forecast for emily  florida for aug  17th  2020	O O O O O B-city B-state O B-timeRange I-timeRange I-timeRange	GetWeather
one hour from now what will it be like in cholame rhode island	B-timeRange I-timeRange I-timeRange I-timeRange O O O O O O B-city B-state I-state	GetWeather
is there a depression in solromar on december 7  2033	O O O B-condition_description O B-city O B-timeRange I-timeRange I-timeRange	GetWeather
is it going to be warm in cottageville	O O O O O B-condition_temperature O B-city	GetWeather
book a restaurant in el salvador for 10 people	O O B-restaurant_type O B-country I-country O B-party_size_number O	BookRestaurant
i d like to hear music from 1951  preferably a soundtrack	O O O O O O O B-year O O B-music_item	PlayMusic
please play some music from the seventies movement	O O O O O O B-year B-music_item	PlayMusic
what is the current weather forecast for diamondville	O O O B-current_location O O O B-city	GetWeather
i d like a table at the san francisco brewing company in puerto rico at noon	O O O O O O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-state I-state O B-timeRange	BookRestaurant
where can i see no time to die	O O O O B-movie_name I-movie_name I-movie_name I-movie_name	SearchScreeningEvent
when are the movie schedules	O O O B-object_type I-object_type	SearchScreeningEvent
is it warm faraway in niger	O O B-condition_temperature B-spatial_relation O B-country	GetWeather
will it be chilly at 4 in druid hills american samoa	O O O B-condition_temperature O B-timeRange O B-city I-city B-country I-country	GetWeather
will it be sunny one hundred thirty five days from now in monterey bay national marine sanctuary	O O O B-condition_description B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
is the start eim 23 hours twenty one minutes and one second from now for morgan – a suitable case for treatment at santikos theatres	O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name	SearchScreeningEvent
find the novel make peace not war	O O B-object_type B-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
play me the dinner playlist	O O O B-playlist O	PlayMusic
show me rapid city muscle car	O O B-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
find animated movies nearest at a movie house	O B-movie_type I-movie_type B-spatial_relation O O B-object_location_type I-object_location_type	SearchScreeningEvent
book a reservation for a pub serving gateau in ms	O O O O O B-restaurant_type O B-served_dish O B-state	BookRestaurant
add the wee wee man to pamela s stress relief playlist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O	AddToPlaylist
will it be sunny on june 1  2021 in bathgate	O O O B-condition_description O B-timeRange I-timeRange I-timeRange O B-city	GetWeather
show me the forecast for 6 years from now in westlake village in guinea	O O O O O B-timeRange I-timeRange I-timeRange I-timeRange O B-city I-city O B-country	GetWeather
play symphony music from the fourties with google music	O B-music_item O O O B-year O B-service I-service	PlayMusic
i want to watch looney tunes platinum collection: volume 1 at a movie theatre	O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type	SearchScreeningEvent
what is the afternoon forecast for shannon and pitcairn islands	O O O B-timeRange O O B-city O B-country I-country	GetWeather
play a song from the seventies by pepe aguilar	O O B-music_item O O B-year O B-artist I-artist	PlayMusic
what is the forecast in texas	O O O O O B-state	GetWeather
i m looking to reserve a table at a pasta restaurant in serbia	O O O O O O O O O B-served_dish B-restaurant_type O B-country	BookRestaurant
what will the weather be in lago vista on october fourteenth  2022	O O O O O O B-city I-city O B-timeRange I-timeRange I-timeRange	GetWeather
play some 50 shades of love	O O B-playlist I-playlist I-playlist I-playlist	PlayMusic
tell me when it ll be sunny in ralls  marshall islands	O O O O O O B-condition_description O B-city B-country I-country	GetWeather
where can i watch wartime romance in the morning	O O O O B-movie_name I-movie_name O O B-timeRange	SearchScreeningEvent
which movies are showing at southern theatres	O B-movie_type O O O B-location_name I-location_name	SearchScreeningEvent
i d like to watch movies around here  can i see the movie schedules	O O O O O B-movie_type B-spatial_relation I-spatial_relation O O O O B-object_type I-object_type	SearchScreeningEvent
add hot house to have you met miss jones	O B-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name	AddToPlaylist
need to book a table downtown within walking distance of me at j g  melon	O O O O O B-poi B-spatial_relation I-spatial_relation I-spatial_relation O O O B-restaurant_name I-restaurant_name I-restaurant_name	BookRestaurant
what will the weather be in waverly city brazil on purple heart day	O O O O O O B-city I-city B-country O B-timeRange I-timeRange I-timeRange	GetWeather
tell me what animated movies are being played at the closest movie house at 01:19:00 am	O O O B-movie_type I-movie_type O O O O O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange I-timeRange	SearchScreeningEvent
add in the heart of the world to the epic gaming playlist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O	AddToPlaylist
book a restaurant for six at an outdoor cafe in åland	O O B-restaurant_type O B-party_size_number O O B-facility O O B-country	BookRestaurant
will it feel nice here or within the same area	O O O O B-current_location O B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation	GetWeather
turn on last fm	O O B-service I-service	PlayMusic
book spot at a balinese joint	O O O O B-cuisine B-restaurant_type	BookRestaurant
i need fast food for nine within the same area as bowers that has a pool nearby on 4/17/2033	O O B-restaurant_type I-restaurant_type O B-party_size_number B-spatial_relation I-spatial_relation I-spatial_relation I-spatial_relation O B-city O O O B-facility B-spatial_relation O B-timeRange	BookRestaurant
is it chillier at narew national park	O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
i want to book a table for a party of 4 at a taverna next spring	O O O O O O O O O O B-party_size_number O O B-restaurant_type B-timeRange I-timeRange	BookRestaurant
add your loving flame to my palylist rock	O B-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist	AddToPlaylist
i want to add club mix to the playlist with the title 50 clásicos	O O O O B-entity_name I-entity_name O O O O O O B-playlist I-playlist	AddToPlaylist
play the theme music from 1963 by yuki koyanagi	O O B-music_item O O B-year O B-artist I-artist	PlayMusic
book a spot at a restaurant within walking distance of palau	O O O O O B-restaurant_type B-spatial_relation I-spatial_relation I-spatial_relation O B-state	BookRestaurant
let me hear the good songs from james iha	O O O O B-sort O O B-artist I-artist	PlayMusic
when can iw atch great balls of fire - vampate di fuoco	O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	SearchScreeningEvent
book a taverna that serves bengali for six at five	O O B-restaurant_type O O B-cuisine O B-party_size_number O B-timeRange	BookRestaurant
show me heavenly sword	O O B-object_name I-object_name	SearchCreativeWork
is the divine jetta at marcus corporation	O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name	SearchScreeningEvent
will it be chillier seven weeks from now in senegal	O O O B-condition_temperature B-timeRange I-timeRange I-timeRange I-timeRange O B-country	GetWeather
add halfway between here and there to my canadian country playlist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O	AddToPlaylist
play the newest released song from 1951	O O B-sort O B-music_item O B-year	PlayMusic
play the album cara de dios	O O B-music_item B-album I-album I-album	PlayMusic
please look up show-biz blues photograph	O O O B-object_name I-object_name B-object_type	SearchCreativeWork
what is the weather in gipsy-gordon wildland park	O O O O O B-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
play me some badass women on groove shark	O O O B-playlist I-playlist O B-service I-service	PlayMusic
can you play a 1967 soundtrack on slacker	O O O O B-year B-music_item O B-service	PlayMusic
find me the novel london has fallen	O O O B-object_type B-object_name I-object_name I-object_name	SearchCreativeWork
please look up the tv series parables for wooden ears	O O O O B-object_type I-object_type B-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
book a restaurant for 8	O O B-restaurant_type O B-party_size_number	BookRestaurant
what is the weather like in montchanin  nv	O O O O O O B-city B-state	GetWeather
i want to eat at a bar in saudi arabia that serves cannelloni	O O O O O O B-restaurant_type O B-country I-country O O B-served_dish	BookRestaurant
what is the movie times	O O O B-object_type I-object_type	SearchScreeningEvent
book a table at a restaurant in the cayman islands two hundred ninety six days from now	O O O O O B-restaurant_type O O B-country I-country B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange	BookRestaurant
what is the weather in richardson tanzania	O O O O O B-city B-country	GetWeather
i want tables for 6 at a kosher steakhouse around kosovo	O O O O B-party_size_number O O B-cuisine B-restaurant_type B-spatial_relation B-country	BookRestaurant
play anything from 1970	O O O B-year	PlayMusic
what is the weather going to be like on st  patrick s day	O O O O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange	GetWeather
play cry baby lane	O B-object_name I-object_name I-object_name	SearchCreativeWork
find the closest cinema playing little red monkey	O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name	SearchScreeningEvent
what s the weather in twenty five days in hagerman national wildlife refuge	O O O O B-timeRange I-timeRange I-timeRange I-timeRange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
use google music to play some songs by dr john	O B-service I-service O O O O O B-artist I-artist	PlayMusic
what is the movie schedule for animated movies in the area	O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
can i have the movie schedule for right now	O O O O B-object_type I-object_type O O B-timeRange	SearchScreeningEvent
i wish to enjoy some fifties music by johnny paycheck	O O O O O B-year O O B-artist I-artist	PlayMusic
book a table for me  leanne and tami at a restaurant serving caucasian food	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type O B-cuisine B-restaurant_type	BookRestaurant
i want to add this tune by wheesung to my queen list	O O O O O B-music_item O B-artist O B-playlist_owner B-playlist O	AddToPlaylist
what animated movies are playing nearby	O B-movie_type I-movie_type O O B-spatial_relation	SearchScreeningEvent
find switching channels	O B-object_name I-object_name	SearchCreativeWork
i need to book an indoor pub in strabane	O O O O O B-facility B-restaurant_type O B-city	BookRestaurant
play tonight only by nastya kamenskih	O B-album I-album O B-artist I-artist	PlayMusic
play the most popular coti songs on pandora	O O B-sort I-sort B-artist O O B-service	PlayMusic
what time is the bride wore boots playing	O O O B-movie_name I-movie_name I-movie_name I-movie_name O	SearchScreeningEvent
will it be cloudy in guadeloupe next year	O O O B-condition_description O B-country B-timeRange I-timeRange	GetWeather
what are the movie times of films in the neighbourhood	O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
what are the movie times for animated movies playing close by	O O O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation	SearchScreeningEvent
can you play some eighties music	O O O O B-year O	PlayMusic
find the schedule for great mail robbery	O O B-object_type O B-movie_name I-movie_name I-movie_name	SearchScreeningEvent
add priscilla to my playlist classical dance music ballet & beyond	O B-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist	AddToPlaylist
what is the mt forecast for 22	O O O B-state O O B-timeRange	GetWeather
find the american journal of sports medicine picture	O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	SearchCreativeWork
play some music from roberto carlos	O O O O B-artist I-artist	PlayMusic
is one night surprise at the cinema	O B-movie_name I-movie_name I-movie_name O O B-object_location_type	SearchScreeningEvent
get me the elvis’ christmas album tv show	O O O B-object_name I-object_name I-object_name B-object_type I-object_type	SearchCreativeWork
will it be colder in delaware	O O O B-condition_temperature O B-state	GetWeather
what is a romance of the halifax disaster	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
book a table for 10 people at a restaurant which offers internet	O O O O B-party_size_number O O O B-restaurant_type O O B-facility	BookRestaurant
will it be warmer in saint louis park	O O O B-condition_temperature O B-city I-city I-city	GetWeather
play thirties concerto music on google music	O B-year B-music_item O O B-service I-service	PlayMusic
i want to find a restaurant to eat at in westernport	O O O O O B-restaurant_type O O O O B-city	BookRestaurant
will there be a lot of wind in west fargo gu	O O O O O O B-condition_description O B-city I-city B-state	GetWeather
i want to book a restaurant for ten people	O O O O O B-restaurant_type O B-party_size_number O	BookRestaurant
please book me a table for next week at a top-rated restaurant	O O O O O O B-timeRange I-timeRange O O B-sort B-restaurant_type	BookRestaurant
show me the films currently playing at the nearest movie theatre	O O O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type	SearchScreeningEvent
book a table for nine at canteen lunch in the alley at midnight	O O O O B-party_size_number O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-timeRange	BookRestaurant
add this tune by frankie laine to my playlist kitchen swagger	O O B-music_item O B-artist I-artist O B-playlist_owner O B-playlist I-playlist	AddToPlaylist
what type of movie  is houston press	O O O B-object_type O B-object_name I-object_name	SearchCreativeWork
add tierney sutton to my novedades viernes sudamérica playlist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
play the energic itunes	O O B-playlist B-service	PlayMusic
play some music on groove shark	O O O O B-service I-service	PlayMusic
add dwele to marguerite s eurovision 2016 playlist	O B-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O	AddToPlaylist
please find me the youth against fascism television show	O O O O B-object_name I-object_name I-object_name B-object_type I-object_type	SearchCreativeWork
search for appalachian journey	O O B-object_name I-object_name	SearchCreativeWork
show me the picture gas wars	O O O B-object_type B-object_name I-object_name	SearchCreativeWork
show the movie schedules in the neighborhood	O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
show weather forecast in east tawakoni italy at four pm	O O O O B-city I-city B-country O B-timeRange I-timeRange	GetWeather
play me a cinder block movement	O O O B-artist I-artist B-music_item	PlayMusic
was the weather colder last august at stunt ranch santa monica mountains reserve	O O O B-condition_temperature B-timeRange I-timeRange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
what are the selections of films that are being shown at cinemark theatres	O O O O O B-movie_type O O O O O B-location_name I-location_name	SearchScreeningEvent
find at this point in time	O B-object_name I-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
play zvooq night rider list	O B-service B-playlist I-playlist O	PlayMusic
add track to my playslist this is los fabulosos cadillacs	O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist	AddToPlaylist
add joplin in concert to my feel good dinner	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist	AddToPlaylist
show movie schedule and movies in the area	O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
use itunes to play a soundtrack from the year 1954	O B-service O O O B-music_item O O O B-year	PlayMusic
i want to hear this is the night from proof	O O O O B-track I-track I-track I-track O B-artist	PlayMusic
book a spot for one at the wolseley at elevenses	O O O O B-party_size_number O B-restaurant_name I-restaurant_name O B-timeRange	BookRestaurant
find me the novel titled fertile ground	O O O B-object_type O B-object_name I-object_name	SearchCreativeWork
find movie times for nine pm	O B-object_type I-object_type O B-timeRange I-timeRange	SearchScreeningEvent
shoe the movie showings for the closest cinema showing international movies	O O O O O O B-spatial_relation B-object_location_type O O B-movie_type	SearchScreeningEvent
will the weather be okay in northern luzon heroes hill national park 4 and a half months from now	O O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange	GetWeather
i want the video game southwest riders	O O O B-object_type I-object_type B-object_name I-object_name	SearchCreativeWork
play who do you think you are by magnifico with spotify	O B-track I-track I-track I-track I-track I-track O B-artist O B-service	PlayMusic
what s the weather forecast for tn on december seventh  2026	O O O O O O B-state O B-timeRange I-timeRange I-timeRange	GetWeather
play the top melody from artist maakii	O O B-sort B-music_item O O B-artist	PlayMusic
find the sentimental bloke novel	O B-object_name I-object_name I-object_name B-object_type	SearchCreativeWork
find a song called in your eyes	O O B-object_type O B-object_name I-object_name I-object_name	SearchCreativeWork
find me the picture entitled i’ll take care of you	O O O B-object_type O B-object_name I-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
play music by janet paschal	O O O B-artist I-artist	PlayMusic
