book seven in neighboring moorpark	O B-party_size_number O B-spatial_relation B-city	BookRestaurant
rate a conspiracy of paper  4 of 6	O B-object_name I-object_name I-object_name I-object_name B-rating_value O B-best_rating	RateBook
play the album everybody happy by lee aaron	O O B-music_item B-album I-album O B-artist I-artist	PlayMusic
is it hot in the current location	O O B-condition_temperature O O B-current_location I-current_location	GetWeather
book the crown at whitebrook in the solomon islands for dec  the twenty-third  2029	O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O O B-country I-country O B-timeRange I-timeRange I-timeRange I-timeRange	BookRestaurant
play robin hood rescuing three squires by bhupinder singh	O B-track I-track I-track I-track I-track O B-artist I-artist	PlayMusic
rate this novel 1 of 6	O B-object_select B-object_type B-rating_value O B-best_rating	RateBook
i need a table at a czech pub at seven	O O O O O O B-cuisine B-restaurant_type O B-party_size_number	BookRestaurant
is babar: king of the elephants playing	O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O	SearchScreeningEvent
can you put tire me onto my new music friday latin playlist	O O O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O	AddToPlaylist
book a restaurant in town not far from here for me and my mother in law	O O B-restaurant_type B-poi I-poi B-spatial_relation I-spatial_relation O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description	BookRestaurant
what movie theatre is playing the deaths of ian stone	O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	SearchScreeningEvent
i want harris to be added to my latin dance cardio playlist	O O B-artist O O O O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
book a restaurant in switzerland for 3	O O B-restaurant_type O B-country O B-party_size_number	BookRestaurant
book a table for ida  monica and etta at cold spring tavern in md	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-restaurant_name I-restaurant_name I-restaurant_name O B-state	BookRestaurant
play some sonu niigaam from the fifties	O O B-artist I-artist O O B-year	PlayMusic
can you put consequences on my sos 48 2016 playlist	O O O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
i d give this essay a three of 6	O O O B-object_select B-object_type O B-rating_value O B-best_rating	RateBook
rate this series chronicle 0 points	O B-object_select B-object_part_of_series_type I-object_part_of_series_type B-rating_value B-rating_unit	RateBook
give five stars to the songlines	O B-rating_value B-rating_unit O B-object_name I-object_name	RateBook
play llegando a casa playlist	O B-playlist I-playlist I-playlist O	PlayMusic
where and when is polish economy playing	O O O O B-movie_name I-movie_name O	SearchScreeningEvent
add funtwo to disco fever track	O B-artist O B-playlist I-playlist B-music_item	AddToPlaylist
add what if we were real to my ultimate 80s playlist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O	AddToPlaylist
play shake your head	O B-track I-track I-track	PlayMusic
add roots of the outsiders to blues roots	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist	AddToPlaylist
give 2 out of 6 points  to a tale of time city	O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name I-object_name I-object_name	RateBook
add steve jordan to inez s tgif	O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist	AddToPlaylist
give a 5 to a picture of her tombstone	O O B-rating_value O B-object_name I-object_name I-object_name I-object_name I-object_name	RateBook
find a movie theatre with beware of bachelors	O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name	SearchScreeningEvent
book a table at a osteria type restaurant in sd	O O O O O B-restaurant_type O B-restaurant_type O B-state	BookRestaurant
what is the weather like in phnom sankos wildlife sanctuary	O O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
list to the most popular muireann nic amhlaoibh song	O O O B-sort I-sort B-artist I-artist I-artist B-music_item	PlayMusic
book for two in jordan that is close	O O B-party_size_number O B-country O O B-spatial_relation	BookRestaurant
what s the weather forecast for here	O O O O O O B-current_location	GetWeather
what is the movie schedule for the cooper foundation	O O O B-object_type I-object_type O O B-location_name I-location_name	SearchScreeningEvent
i need a table for one	O O O O O B-party_size_number	BookRestaurant
add a tune to this is wagner	O O B-music_item O B-playlist I-playlist I-playlist	AddToPlaylist
play the way it has to be by tom g warrior on zvooq	O B-album I-album I-album I-album I-album I-album O B-artist I-artist I-artist O B-service	PlayMusic
can you get me a table at a chicken and waffles joint in new mexico	O O O O O O O O B-served_dish I-served_dish I-served_dish B-restaurant_type O B-state I-state	BookRestaurant
book a spot for 7 at an outdoor food court in denmark	O O O O B-party_size_number O O B-facility B-restaurant_type I-restaurant_type O B-country	BookRestaurant
give the current novel 4 of 6 stars	O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit	RateBook
add to my mac  n cheese playlist with tsūzetsu	O O B-playlist_owner B-playlist I-playlist I-playlist O O B-entity_name	AddToPlaylist
can you tell me the movie schedule for general cinema corporation	O O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name	SearchScreeningEvent
how is colder in city of rocks state park around 03:43 pm	O O B-condition_temperature O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi O B-timeRange I-timeRange	GetWeather
what is the forecast for hot temps in kuwait in augusta springs	O O O O O B-condition_temperature O O B-country O B-city I-city	GetWeather
play the newest melody by cisco adler on pandora	O O B-sort B-music_item O B-artist I-artist O B-service	PlayMusic
add this track to my dance workout playlist	O O B-music_item O B-playlist_owner B-playlist I-playlist O	AddToPlaylist
book reservations at a tea house in lodi with my granddaughter and i	O O O O B-restaurant_type I-restaurant_type O B-city O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	BookRestaurant
is it chilly in alaska	O O B-condition_temperature O B-state	GetWeather
play a top five linda strawberry ep	O O B-sort I-sort B-artist I-artist B-music_item	PlayMusic
play a song on zvooq	O O B-music_item O B-service	PlayMusic
play the greatest music by phoebe snow	O O B-sort O O B-artist I-artist	PlayMusic
add a gate through bloodstained mirrors to feelin  good playlist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist O	AddToPlaylist
is the suicide shop playing at southern theatres	O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name	SearchScreeningEvent
give one out of 6 points to this album	O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_type	RateBook
i need seats for 6 at a place in ak	O O O O B-party_size_number O O O O B-state	BookRestaurant
where is the wilderness trail playing	O O B-movie_name I-movie_name I-movie_name O	SearchScreeningEvent
play suite sudarmoricaine by afi on itunes	O B-track I-track O B-artist O B-service	PlayMusic
play me a song from 1972 by sweet emma barrett	O O O B-music_item O B-year O B-artist I-artist I-artist	PlayMusic
show the movie schedules in the neighborhood	O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation	SearchScreeningEvent
add this artist to my sinfonía hipster	O O B-music_item O B-playlist_owner B-playlist I-playlist	AddToPlaylist
find a movie house nearest for films	O O B-object_location_type I-object_location_type B-spatial_relation O B-movie_type	SearchScreeningEvent
book a restaurant for 6	O O B-restaurant_type O B-party_size_number	BookRestaurant
let s hear some tunes from the thirties	O O O O O O O B-year	PlayMusic
i need a list of animated movies playing around here	O O O O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation	SearchScreeningEvent
add opus de funk to my list acoustic blues	O B-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist	AddToPlaylist
book a restaurant in the marshall islands for two people	O O B-restaurant_type O O B-state I-state O B-party_size_number O	BookRestaurant
i want to go to the freight house in gabon	O O O O O O B-restaurant_name I-restaurant_name O B-country	BookRestaurant
rate the current essay a one	O O B-object_select B-object_type O B-rating_value	RateBook
what s the weather in swift river reservation	O O O O O B-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
i need movie schedules	O O B-object_type I-object_type	SearchScreeningEvent
i need a table at light horse tavern in city of the dalles nh for kathleen  brianna and i	O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-city I-city I-city I-city B-state O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	BookRestaurant
find a movie schedule	O O B-object_type I-object_type	SearchScreeningEvent
search for the adventures of cookie & cream	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	SearchCreativeWork
what s the weather forecast for 3 hours from now at christmas island	O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange O B-country I-country	GetWeather
will it be nice on aug  the nineteenth in beda bulgaria	O O O O O B-timeRange I-timeRange I-timeRange O B-city B-country	GetWeather
i need a reservation for maid-rite sandwich shop in home gardens	O O O O O B-restaurant_name I-restaurant_name I-restaurant_name O B-city I-city	BookRestaurant
add a track to my playlist funk outta here	O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist	AddToPlaylist
play a top symphony sort form 1959 by stuart garrard	O O B-sort B-music_item O O B-year O B-artist I-artist	PlayMusic
table for one somewhere in palco	O O B-party_size_number O O B-city	BookRestaurant
find the schedule for the voice in the fog at night at the closest movie house	O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange O O B-spatial_relation B-object_location_type I-object_location_type	SearchScreeningEvent
add more david wolfenberger to my duetos playlist	O O B-artist I-artist O B-playlist_owner B-playlist O	AddToPlaylist
i think this saga only deserves a 0 out of 6	O O B-object_select B-object_part_of_series_type O O O B-rating_value O O B-best_rating	RateBook
play steve harris false gestures for a devious public album	O B-artist I-artist B-album I-album I-album I-album I-album I-album B-music_item	PlayMusic
put the joy division the complete bbc recordings on 40 hits	O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist	AddToPlaylist
freud: the mind of the moralist should be rated 2 stars with a best rating of 6	B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O O O B-rating_value B-rating_unit O O O O O B-best_rating	RateBook
book in romania for christian and susana at david carpenter house	O O B-country O B-party_size_description I-party_size_description I-party_size_description O B-restaurant_name I-restaurant_name I-restaurant_name	BookRestaurant
play some symphony music from david lindley	O O B-music_item O O B-artist I-artist	PlayMusic
rate the summer job 5 stars	O B-object_name I-object_name I-object_name B-rating_value B-rating_unit	RateBook
find kerasotes theatres showing animated movies	O B-location_name I-location_name O B-movie_type I-movie_type	SearchScreeningEvent
show weather forcast here at 19	O O O B-current_location O B-timeRange	GetWeather
what s the nearest movie theatre playing testament of orpheus	O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name	SearchScreeningEvent
add the album to rosanna s ejercicio playlist	O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O	AddToPlaylist
find a loews cineplex with films	O O B-location_name I-location_name O B-movie_type	SearchScreeningEvent
find a coffeehouse in illinois for three	O O B-restaurant_type O B-state O B-party_size_number	BookRestaurant
book a spot in mi	O O O O B-state	BookRestaurant
rate this book a five	O B-object_select B-object_type O B-rating_value	RateBook
add saxophone supremacy to ofelia s calm before the storm playlist	O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O	AddToPlaylist
i d like to listen to space music	O O O O O O B-genre O	PlayMusic
book a carolina style restaurant in north korea for my grandkid and i	O O B-served_dish I-served_dish B-restaurant_type O B-country I-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	BookRestaurant
book a spot at an indoor gastropub in ny	O O O O O B-facility B-restaurant_type O B-state	BookRestaurant
play slow rock on lastfm	O B-genre I-genre O B-service	PlayMusic
give the current textbook 1 out of 6 stars	O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit	RateBook
i need a reservation for 02:53 at hotel arctic in state road	O O O O O B-timeRange O B-restaurant_name I-restaurant_name O B-city I-city	BookRestaurant
rate this book zero out of 6	O B-object_select B-object_type B-rating_value O O B-best_rating	RateBook
play the most popular twenties record from leland sklar	O O B-sort I-sort B-year B-music_item O B-artist I-artist	PlayMusic
where can i see travelling light	O O O O B-movie_name I-movie_name	SearchScreeningEvent
add a shot at glory  to calm before the storm	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist	AddToPlaylist
tell me the weather forecast thirteen seconds from now in ukraine	O O O O O B-timeRange I-timeRange I-timeRange I-timeRange O B-country	GetWeather
for the playlist running power add the name the best is yet to come	O O O B-playlist I-playlist O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name	AddToPlaylist
what s the weather looking like right now in croatia	O O O O O O O B-timeRange O B-country	GetWeather
play the view from the afternoon by malese jow on last fm	O B-track I-track I-track I-track I-track O B-artist I-artist O B-service I-service	PlayMusic
what s the forecast for tonight far from east carpathian biosphere reserve	O O O O O B-timeRange B-spatial_relation O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
i d like to watch may blossom	O O O O O B-movie_name I-movie_name	SearchScreeningEvent
is it going to get hotter at the halfbreed lake national wildlife refuge	O O O O O B-condition_temperature O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	GetWeather
out of 6 rate this a zero for memories of the ford administration	O O B-best_rating O O O B-rating_value O B-object_name I-object_name I-object_name I-object_name I-object_name	RateBook
is it going to be colder in queen anne on mon	O O O O O B-condition_temperature O B-city I-city O B-timeRange	GetWeather
add ojuelegba to trabajo ritmos dance	O B-entity_name O B-playlist I-playlist I-playlist	AddToPlaylist
play some thirties music on netflix	O O B-year O O B-service	PlayMusic
play this is: miles davis on lastfm	O B-playlist I-playlist I-playlist I-playlist O B-service	PlayMusic
find and book me a taverna restaurant in gilluly that serves lobster newberg	O O O O O B-restaurant_type I-restaurant_type O B-city O O B-served_dish I-served_dish	BookRestaurant
i want to add a tune to my spanish metalblood playlist	O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O	AddToPlaylist
in 1 hour and 1 minute find a cinema nearest for films	B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O O B-object_location_type B-spatial_relation O B-movie_type	SearchScreeningEvent
give 4 out of 6 stars to this textbook	O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_type	RateBook
can i get the showtimes for the kitchen toto at cineplex odeon corporation	O O O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name	SearchScreeningEvent
check movie schedules and find which animated movies are being aired in the neighborhood movie halls	O B-object_type I-object_type O O O B-movie_type I-movie_type O O O B-spatial_relation I-spatial_relation I-spatial_relation O O	SearchScreeningEvent
add a kiley dean tune to my jazz for loving couples playlist	O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O	AddToPlaylist
will there be rainfall faraway from uganda	O O O B-condition_description B-spatial_relation O B-country	GetWeather
tell me if it will be snowy 8 hours from now in mount airy  vi	O O O O O O B-condition_description B-timeRange I-timeRange I-timeRange I-timeRange O B-city I-city B-state	GetWeather
give this novel a score of 5	O B-object_select B-object_type O O O B-rating_value	RateBook
play music by charlie adams from 1954	O O O B-artist I-artist O B-year	PlayMusic
play verjamem track by hong junyang	O B-track B-music_item O B-artist I-artist	PlayMusic
play some eighties movement music	O O B-year B-music_item O	PlayMusic
when will it be chillier than now in south paris in ct	O O O O B-condition_temperature O B-timeRange O B-city I-city O B-state	GetWeather
what films are scheduled at the closest cinema	O B-movie_type O O O O B-spatial_relation B-object_location_type	SearchScreeningEvent
show me the schedule of outlaw of gor at nearest movie house at 5 a m	O O O O O B-movie_name I-movie_name I-movie_name O B-spatial_relation B-object_location_type I-object_location_type O B-timeRange I-timeRange I-timeRange	SearchScreeningEvent
put this agent m tune onto de cantautor español	O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist	AddToPlaylist
add artist to laundry	O B-music_item O B-playlist	AddToPlaylist
lets hear some 2009 music	O O O B-year O	PlayMusic
play that stubborn kinda fellow by michael amott	O B-album I-album I-album I-album O B-artist I-artist	PlayMusic
what is the foreast for my current location	O O O O O O B-current_location I-current_location	GetWeather
book me a reservation for a mediterranean restaurant on confederate memorial day nearby ocean grove	O O O O O O B-cuisine B-restaurant_type O B-timeRange I-timeRange I-timeRange B-spatial_relation B-poi I-poi	BookRestaurant
put a paul hardcastle song in my classic jazz funk playlist	O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
play trace adkins  music from the thirties	O B-artist I-artist O O O B-year	PlayMusic
play the album sauna on zvooq	O O B-music_item B-album O B-service	PlayMusic
find the closest movie house that plays animated movies	O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_type I-movie_type	SearchScreeningEvent
me and my niece want to eat somewhere close by hopatcong	B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O B-spatial_relation I-spatial_relation B-poi	BookRestaurant
put this album on r&b movement	O O B-music_item O B-playlist I-playlist	AddToPlaylist
what is the american samoa forecast for hot weather	O O O B-state I-state O O B-condition_temperature O	GetWeather
for the playlist wild & free workout add tsidii le loka	O O O B-playlist I-playlist I-playlist I-playlist O B-artist I-artist I-artist	AddToPlaylist
get me a reservation for two at a restaurant which serves burger	O O O O O B-party_size_number O O B-restaurant_type O O B-served_dish	BookRestaurant
add joe gibbs to my the bachelor party playlist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
book a restaurant in michigan for 4 people	O O B-restaurant_type O B-state O B-party_size_number O	BookRestaurant
add sweet black angel to my diarios de bicicleta playlist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O	AddToPlaylist
rate the nova scotia: new scottish speculative fiction saga a 5	O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type O B-rating_value	RateBook
what movie theatre has a matter of wife    and death	O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	SearchScreeningEvent
book a table for 1  1 second from now in adelaide	O O O O B-party_size_number B-timeRange I-timeRange I-timeRange I-timeRange O B-city	BookRestaurant
rate the long dark tea-time of the soul 5 stars	O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit	RateBook
rate this novel 5 stars	O B-object_select B-object_type B-rating_value B-rating_unit	RateBook
add hold my liquor to electronow	O B-entity_name I-entity_name I-entity_name O B-playlist	AddToPlaylist
i m in mi and want to eat somwhere nearby midday	O O O B-state O O O O O B-spatial_relation B-timeRange	BookRestaurant
book a table for 6 in new hampshire for next week	O O O O B-party_size_number O B-state I-state O B-timeRange I-timeRange	BookRestaurant
what is the weather like in wallis and futuna	O O O O O O B-country I-country I-country	GetWeather
i need a table for 4 at a restaurant around 0 am	O O O O O B-party_size_number O O B-restaurant_type O B-timeRange I-timeRange	BookRestaurant
put the love hurts track onto carmen s playlist	O O B-playlist I-playlist B-music_item O B-playlist_owner I-playlist_owner O	AddToPlaylist
find the closest movie theatre with films	O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type	SearchScreeningEvent
i want to hear sarban s greatest hits	O O O O B-artist O B-sort O	PlayMusic
